ear,mar
0.3,0.4
0.32,0.43
0.29,0.41
0.32,0.41
0.32,0.42
0.3,0.42
0.3,0.42
0.29,0.41
0.32,0.43
0.31,0.43
0.21,0.42
0.3,0.41
0.35,0.41
0.32,0.43
0.31,0.42
0.29,0.41
0.17,0.42
0.28,0.43
0.27,0.43
0.3,0.42
0.29,0.41
0.28,0.41
0.29,0.41
0.3,0.43
0.29,0.42
0.27,0.42
0.28,0.41
0.3,0.42
0.31,0.43
0.34,0.44
0.32,0.44
0.31,0.44
0.31,0.42
0.33,0.42
0.34,0.42
0.32,0.43
0.29,0.42
0.29,0.42
0.32,0.43
0.28,0.41
0.3,0.42
0.3,0.43
0.32,0.42
0.25,0.41
0.3,0.41
0.3,0.4
0.29,0.41
0.3,0.41
0.29,0.42
0.31,0.44
0.33,0.42
0.33,0.44
0.33,0.42
0.34,0.42
0.32,0.42
0.31,0.46
0.27,0.44
0.32,0.43
0.31,0.46
0.34,0.44
0.31,0.45
0.29,0.43
0.29,0.43
0.28,0.42
0.34,0.45
0.31,0.44
0.3,0.43
0.3,0.43
0.3,0.42
0.31,0.42
0.26,0.43
0.29,0.44
0.31,0.44
0.26,0.44
0.22,0.42
0.27,0.43
0.3,0.41
0.28,0.43
0.3,0.45
0.27,0.44
0.32,0.43
0.3,0.43
0.3,0.44
0.3,0.42
0.29,0.42
0.29,0.43
0.31,0.43
0.32,0.45
0.32,0.45
0.28,0.43
0.32,0.43
0.28,0.43
0.28,0.42
0.3,0.45
0.31,0.44
0.33,0.44
0.34,0.44
0.32,0.43
0.31,0.43
0.32,0.43
0.31,0.46
0.31,0.46
0.28,0.42
0.34,0.44
0.29,0.45
0.27,0.43
0.29,0.44
0.31,0.44
0.28,0.44
0.29,0.42
0.31,0.44
0.31,0.45
0.28,0.45
0.31,0.46
0.28,0.45
0.3,0.45
0.29,0.41
0.28,0.44
0.33,0.44
0.3,0.44
0.34,0.43
0.3,0.45
0.33,0.46
0.33,0.43
0.3,0.43
0.29,0.44
0.3,0.43
0.34,0.46
0.35,0.45
0.31,0.45
0.3,0.44
0.34,0.44
0.25,0.44
0.34,0.44
0.33,0.44
0.32,0.45
0.33,0.43
0.29,0.43
0.31,0.42
0.34,0.44
0.29,0.42
0.29,0.4
0.3,0.43
0.33,0.48
0.34,0.37
0.27,0.31
0.3,0.27
0.33,0.23
0.35,0.34
0.33,0.18
0.35,0.27
0.32,0.33
0.32,0.38
0.38,0.29
0.35,0.28
0.31,0.31
0.32,0.38
0.34,0.44
0.31,0.35
0.35,0.36
0.32,0.37
0.32,0.35
0.35,0.32
0.29,0.27
0.28,0.23
0.34,0.25
0.37,0.25
0.3,0.26
0.33,0.32
0.36,0.3
0.34,0.24
0.34,0.16
0.28,0.15
0.26,0.12
0.34,0.14
0.29,0.14
0.34,0.16
0.3,0.15
0.31,0.14
0.33,0.22
0.28,0.44
0.34,0.31
0.36,0.36
0.35,0.36
0.33,0.35
0.32,0.31
0.3,0.34
0.33,0.35
0.28,0.36
0.31,0.37
0.29,0.37
0.26,0.23
0.28,0.33
0.3,0.39
0.33,0.4
0.32,0.38
0.27,0.33
0.25,0.32
0.33,0.37
0.28,0.37
0.31,0.38
0.3,0.39
0.28,0.4
0.24,0.39
0.3,0.4
0.24,0.39
0.3,0.4
0.31,0.4
0.32,0.4
0.32,0.41
0.33,0.38
0.32,0.39
0.3,0.4
0.29,0.4
0.3,0.43
0.3,0.51
0.31,0.5
0.31,0.57
0.31,0.54
0.3,0.51
0.3,0.53
0.3,0.49
0.23,0.48
0.34,0.46
0.33,0.42
0.33,0.42
0.35,0.41
0.33,0.41
0.31,0.43
0.34,0.41
0.36,0.42
0.36,0.43
0.35,0.42
0.35,0.42
0.31,0.41
0.35,0.44
0.23,0.42
0.32,0.45
0.33,0.4
0.37,0.41
0.36,0.43
0.35,0.44
0.38,0.44
0.33,0.43
0.34,0.43
0.32,0.43
0.33,0.44
0.33,0.42
0.35,0.43
0.38,0.44
0.32,0.46
0.24,0.42
0.35,0.45
0.32,0.42
0.35,0.43
0.36,0.44
0.37,0.43
0.36,0.44
0.39,0.43
0.35,0.43
0.36,0.44
0.36,0.44
0.36,0.44
0.36,0.44
0.34,0.45
0.3,0.42
0.34,0.43
0.3,0.43
0.29,0.43
0.31,0.42
0.3,0.43
0.27,0.42
0.3,0.42
0.31,0.42
0.31,0.42
0.29,0.43
0.31,0.42
0.24,0.42
0.27,0.42
0.28,0.43
0.28,0.42
0.3,0.41
0.32,0.42
0.33,0.43
0.27,0.4
0.31,0.41
0.31,0.43
0.3,0.41
0.33,0.4
0.31,0.41
0.32,0.44
0.25,0.41
0.3,0.42
0.25,0.42
0.33,0.42
0.36,0.26
0.32,0.44
0.28,0.41
0.31,0.43
0.33,0.42
0.31,0.39
0.25,0.42
0.3,0.43
0.31,0.42
0.36,0.43
0.31,0.43
0.3,0.41
0.28,0.42
0.27,0.43
0.37,0.41
0.29,0.42
0.36,0.4
0.29,0.42
0.35,0.39
0.29,0.41
0.36,0.43
0.31,0.42
0.38,0.43
0.33,0.42
0.32,0.44
0.32,0.44
0.29,0.43
0.33,0.41
0.35,0.42
0.32,0.41
0.31,0.42
0.31,0.44
0.3,0.43
0.29,0.42
0.33,0.43
0.36,0.43
0.31,0.43
0.16,0.43
0.27,0.42
0.31,0.41
0.31,0.42
0.32,0.39
0.32,0.41
0.31,0.42
0.31,0.36
0.34,0.38
0.3,0.4
0.28,0.42
0.33,0.44
0.35,0.4
0.28,0.43
0.22,0.42
0.33,0.41
0.36,0.42
0.28,0.43
0.34,0.43
0.31,0.42
0.35,0.39
0.36,0.43
0.35,0.4
0.34,0.41
0.32,0.4
0.36,0.41
0.31,0.39
0.3,0.45
0.31,0.43
0.38,0.41
0.31,0.41
0.21,0.42
0.34,0.41
0.37,0.42
0.37,0.44
0.29,0.42
0.37,0.4
0.37,0.41
0.38,0.41
0.32,0.38
0.3,0.42
0.32,0.4
0.31,0.43
0.3,0.42
0.31,0.42
0.34,0.38
0.32,0.42
0.32,0.41
0.33,0.39
0.38,0.31
0.27,0.43
0.29,0.44
0.32,0.43
0.34,0.41
0.32,0.4
0.37,0.4
0.34,0.39
0.37,0.43
0.33,0.41
0.36,0.4
0.31,0.42
0.19,0.4
0.31,0.43
0.25,0.43
0.34,0.4
0.33,0.43
0.3,0.44
0.34,0.41
0.28,0.41
0.35,0.43
0.26,0.43
0.31,0.43
0.29,0.43
0.35,0.41
0.33,0.42
0.3,0.43
0.35,0.43
0.37,0.41
0.35,0.4
0.31,0.4
0.32,0.41
0.3,0.42
0.34,0.4
0.31,0.42
0.27,0.41
0.3,0.41
0.26,0.41
0.36,0.27
0.28,0.42
0.27,0.43
0.34,0.35
0.28,0.4
0.26,0.41
0.3,0.44
0.27,0.44
0.29,0.41
0.28,0.42
0.28,0.42
0.34,0.32
0.27,0.42
0.31,0.38
0.35,0.42
0.35,0.42
0.36,0.4
0.37,0.4
0.35,0.42
0.34,0.4
0.35,0.41
0.29,0.42
0.34,0.42
0.33,0.39
0.3,0.43
0.36,0.39
0.33,0.4
0.35,0.4
0.31,0.43
0.34,0.42
0.35,0.43
0.37,0.42
0.31,0.41
0.33,0.41
0.38,0.44
0.35,0.42
0.35,0.35
0.37,0.35
0.35,0.4
0.37,0.41
0.38,0.41
0.37,0.43
0.37,0.43
0.34,0.44
0.37,0.41
0.27,0.41
0.3,0.41
0.34,0.42
0.33,0.42
0.31,0.41
0.31,0.42
0.31,0.43
0.33,0.42
0.33,0.43
0.34,0.42
0.37,0.42
0.37,0.42
0.39,0.42
0.35,0.43
0.4,0.41
0.36,0.42
0.4,0.39
0.35,0.41
0.34,0.42
0.32,0.43
0.32,0.41
0.35,0.42
0.25,0.43
0.36,0.4
0.31,0.41
0.31,0.42
0.31,0.41
0.38,0.42
0.38,0.41
0.29,0.4
0.32,0.45
0.31,0.44
0.29,0.43
0.33,0.42
0.34,0.46
0.34,0.43
0.32,0.42
0.28,0.43
0.29,0.42
0.27,0.42
0.32,0.41
0.29,0.42
0.32,0.42
0.32,0.43
0.31,0.43
0.36,0.44
0.34,0.44
0.33,0.42
0.3,0.44
0.35,0.43
0.32,0.42
0.33,0.43
0.35,0.44
0.33,0.44
0.3,0.37
0.3,0.32
0.15,0.36
0.25,0.4
0.28,0.39
0.28,0.41
0.27,0.42
0.31,0.41
0.32,0.41
0.34,0.41
0.22,0.41
0.34,0.42
0.35,0.41
0.36,0.43
0.36,0.45
0.36,0.42
0.37,0.41
0.31,0.36
0.38,0.39
0.33,0.38
0.23,0.43
0.33,0.42
0.37,0.42
0.35,0.4
0.32,0.39
0.33,0.39
0.35,0.42
0.34,0.42
0.32,0.4
0.31,0.41
0.36,0.41
0.34,0.4
0.36,0.42
0.38,0.41
0.38,0.44
0.37,0.42
0.34,0.42
0.36,0.43
0.33,0.44
0.28,0.41
0.31,0.4
0.29,0.42
0.33,0.44
0.3,0.42
0.31,0.4
0.29,0.41
0.31,0.41
0.29,0.41
0.29,0.39
0.28,0.42
0.29,0.41
0.25,0.42
0.28,0.41
0.27,0.42
0.28,0.43
0.28,0.42
0.29,0.43
0.28,0.43
0.28,0.42
0.31,0.42
0.3,0.41
0.29,0.43
0.31,0.43
0.32,0.44
0.29,0.43
0.31,0.43
0.3,0.41
0.31,0.43
0.29,0.44
0.31,0.44
0.35,0.42
0.19,0.44
0.28,0.43
0.29,0.42
0.29,0.41
0.3,0.41
0.3,0.44
0.34,0.41
0.22,0.43
0.32,0.42
0.31,0.41
0.34,0.43
0.35,0.46
0.32,0.48
0.27,0.43
0.29,0.43
0.32,0.43
0.28,0.38
0.28,0.39
0.28,0.41
0.28,0.51
0.3,0.42
0.24,0.38
0.31,0.4
0.31,0.42
0.31,0.4
0.25,0.37
0.29,0.39
0.33,0.41
0.29,0.42
0.3,0.42
0.36,0.43
0.37,0.45
0.34,0.45
0.38,0.45
0.36,0.45
0.34,0.45
0.25,0.44
0.29,0.42
0.31,0.43
0.31,0.46
0.27,0.42
0.27,0.43
0.36,0.25
0.27,0.43
0.28,0.42
0.3,0.41
0.28,0.42
0.27,0.42
0.29,0.43
0.32,0.43
0.23,0.41
0.3,0.44
0.32,0.42
0.29,0.4
0.31,0.44
0.32,0.43
0.31,0.45
0.33,0.46
0.3,0.47
0.28,0.47
0.29,0.46
0.3,0.46
0.31,0.44
0.37,0.32
0.3,0.43
0.28,0.44
0.28,0.44
0.27,0.39
0.28,0.33
0.22,0.27
0.21,0.25
0.18,0.26
0.04,0.25
0.15,0.27
0.16,0.28
0.17,0.27
0.17,0.27
0.18,0.26
0.13,0.26
0.15,0.28
0.15,0.28
0.15,0.3
0.12,0.28
0.18,0.3
0.16,0.28
0.07,0.3
0.17,0.28
0.18,0.31
0.24,0.34
0.24,0.32
0.21,0.3
0.24,0.26
0.23,0.24
0.24,0.26
0.22,0.29
0.12,0.31
0.12,0.3
0.18,0.28
0.17,0.28
0.18,0.29
0.21,0.29
0.18,0.3
0.14,0.3
0.17,0.29
0.18,0.31
0.19,0.31
0.21,0.31
0.24,0.34
0.23,0.33
0.26,0.35
0.24,0.33
0.26,0.36
0.28,0.35
0.3,0.34
0.28,0.36
0.28,0.34
0.28,0.35
0.27,0.35
0.28,0.36
0.16,0.35
0.27,0.36
0.28,0.37
0.27,0.36
0.3,0.37
0.31,0.37
0.32,0.36
0.28,0.36
0.31,0.37
0.3,0.37
0.34,0.38
0.31,0.37
0.31,0.35
0.31,0.36
0.35,0.4
0.31,0.38
0.14,0.37
0.26,0.37
0.31,0.38
0.29,0.37
0.3,0.38
0.29,0.39
0.31,0.39
0.31,0.38
0.3,0.38
0.29,0.38
0.28,0.39
0.31,0.38
0.29,0.38
0.31,0.4
0.36,0.41
0.31,0.39
0.31,0.37
0.29,0.4
0.35,0.38
0.33,0.41
0.32,0.37
0.28,0.38
0.37,0.41
0.2,0.4
0.34,0.38
0.35,0.4
0.27,0.38
0.36,0.39
0.35,0.39
0.38,0.41
0.35,0.38
0.28,0.39
0.36,0.39
0.35,0.38
0.32,0.41
0.37,0.39
0.33,0.4
0.35,0.4
0.34,0.41
0.36,0.41
0.38,0.4
0.37,0.41
0.36,0.4
0.35,0.41
0.38,0.38
0.34,0.38
0.25,0.41
0.32,0.38
0.34,0.41
0.33,0.41
0.33,0.41
0.31,0.38
0.3,0.4
0.35,0.42
0.35,0.42
0.35,0.41
0.33,0.41
0.33,0.39
0.33,0.4
0.36,0.4
0.33,0.39
0.33,0.39
0.35,0.4
0.37,0.41
0.35,0.41
0.34,0.41
0.36,0.4
0.33,0.39
0.37,0.42
0.35,0.41
0.32,0.37
0.32,0.38
0.33,0.41
0.33,0.4
0.35,0.4
0.32,0.38
0.35,0.42
0.35,0.39
0.35,0.4
0.39,0.29
0.38,0.41
0.35,0.38
0.4,0.4
0.34,0.4
0.33,0.38
0.21,0.38
0.34,0.4
0.32,0.37
0.37,0.43
0.27,0.4
0.23,0.41
0.27,0.4
0.19,0.4
0.29,0.38
0.25,0.39
0.26,0.39
0.28,0.41
0.28,0.39
0.28,0.4
0.36,0.43
0.33,0.4
0.29,0.39
0.27,0.4
0.28,0.36
0.28,0.38
0.28,0.38
0.34,0.4
0.35,0.39
0.32,0.4
0.35,0.4
0.37,0.41
0.25,0.42
0.36,0.4
0.38,0.41
0.33,0.4
0.36,0.41
0.31,0.39
0.33,0.4
0.3,0.41
0.29,0.41
0.3,0.4
0.35,0.44
0.25,0.39
0.34,0.42
0.29,0.41
0.36,0.4
0.29,0.39
0.33,0.39
0.31,0.38
0.32,0.39
0.37,0.39
0.33,0.41
0.37,0.41
0.35,0.41
0.25,0.42
0.29,0.4
0.27,0.39
0.29,0.39
0.29,0.48
0.3,0.61
0.27,0.37
0.25,0.4
0.26,0.27
0.26,0.23
0.32,0.35
0.33,0.39
0.31,0.37
0.33,0.38
0.27,0.37
0.3,0.37
0.25,0.38
0.28,0.37
0.29,0.39
0.29,0.4
0.27,0.38
0.3,0.4
0.27,0.39
0.29,0.39
0.16,0.4
0.29,0.39
0.34,0.4
0.31,0.4
0.31,0.39
0.28,0.39
0.29,0.4
0.26,0.39
0.28,0.41
0.29,0.39
0.29,0.4
0.28,0.38
0.27,0.37
0.31,0.41
0.25,0.39
0.3,0.41
0.27,0.4
0.27,0.44
0.26,0.4
0.28,0.4
0.28,0.4
0.29,0.38
0.29,0.4
0.28,0.41
0.31,0.41
0.31,0.4
0.28,0.39
0.3,0.39
0.29,0.41
0.28,0.39
0.28,0.41
0.3,0.42
0.31,0.42
0.28,0.41
0.26,0.42
0.26,0.41
0.28,0.41
0.28,0.42
0.31,0.42
0.3,0.41
0.27,0.41
0.31,0.41
0.28,0.41
0.28,0.4
0.28,0.41
0.28,0.41
0.27,0.38
0.26,0.4
0.31,0.41
0.34,0.41
0.31,0.41
0.32,0.39
0.3,0.42
0.32,0.42
0.32,0.4
0.31,0.42
0.29,0.41
0.29,0.39
0.29,0.4
0.28,0.4
0.29,0.42
0.29,0.41
0.28,0.41
0.3,0.42
0.28,0.42
0.3,0.4
0.29,0.41
0.3,0.43
0.29,0.41
0.3,0.43
0.32,0.42
0.28,0.39
0.31,0.4
0.28,0.4
0.29,0.41
0.29,0.42
0.29,0.41
0.31,0.4
0.22,0.4
0.3,0.41
0.3,0.42
0.29,0.4
0.3,0.42
0.32,0.43
0.28,0.42
0.28,0.43
0.28,0.41
0.31,0.42
0.24,0.42
0.29,0.4
0.31,0.4
0.31,0.41
0.3,0.41
0.32,0.42
0.32,0.42
0.31,0.42
0.31,0.41
0.3,0.4
0.2,0.38
0.32,0.42
0.29,0.4
0.33,0.4
0.29,0.39
0.32,0.4
0.29,0.4
0.31,0.41
0.32,0.41
0.32,0.42
0.3,0.42
0.32,0.4
0.3,0.41
0.27,0.41
0.31,0.42
0.3,0.4
0.3,0.41
0.29,0.38
0.29,0.41
0.28,0.41
0.29,0.39
0.29,0.4
0.28,0.41
0.3,0.39
0.28,0.39
0.3,0.39
0.29,0.4
0.3,0.39
0.28,0.4
0.31,0.41
0.3,0.42
0.3,0.41
0.3,0.39
0.28,0.39
0.3,0.41
0.31,0.41
0.31,0.42
0.28,0.4
0.31,0.4
0.32,0.41
0.31,0.41
0.28,0.41
0.3,0.42
0.31,0.43
0.24,0.4
0.23,0.41
0.3,0.39
0.3,0.41
0.31,0.4
0.35,0.41
0.32,0.4
0.14,0.39
0.3,0.39
0.31,0.4
0.29,0.4
0.31,0.42
0.31,0.41
0.3,0.42
0.27,0.39
0.3,0.41
0.28,0.38
0.28,0.41
0.28,0.39
0.28,0.41
0.28,0.39
0.28,0.4
0.25,0.41
0.28,0.41
0.27,0.4
0.29,0.39
0.3,0.42
0.29,0.4
0.26,0.4
0.27,0.38
0.28,0.4
0.3,0.41
0.3,0.38
